0,1,2,3,4,5
1.0286596948543165,-0.2969270454325266,0.02127433372558559,0.08806222101043115,-1.3175986715304433,-0.49008146224089244
1.000807747934822,0.0259016401127786,-0.2555061065391833,-0.7223014581138117,0.403999446382111,0.7755082896598442
-0.6846291550206651,-0.11230282500163245,1.5162434969126242,0.9308404472996439,0.07240989033754668,-0.49021052561323947
-0.49149907314701624,1.2215720709133433,-1.3930771720863224,-0.5845396326626906,-0.18673422310856524,0.08084277074177446
-0.8070725342033125,-0.9448336820492775,0.8467418654486255,0.20151313608782562,-0.9883874146388993,-1.7025184852977877
1.087803919271114,-0.9974350799653166,-0.878244747938736,0.047544037054219154,-0.948656174278011,-0.4642956435044848
-0.36451841636589016,0.048533343878302625,1.1533559562533384,-0.4629850807940538,2.485197403504746,0.7646465236331487
0.9206436153804113,1.0213855175885356,-0.36522017884872315,-1.2652451231270545,0.035552152198686356,0.9682272311510521
-0.8121899963707657,-0.6204590753147133,-0.5912812659911159,-1.3624887646219637,-0.6827560584876023,-1.226918215086608
1.2482791939504803,-1.5670945981529356,1.1731707833737648,1.7168932160501593,0.4016712628217101,0.8867115313502851
1.1208076151317483,2.1347411506780585,-1.9339583585613047,0.09616585780167342,1.1144811599716635,1.3452190904416426
-1.6880491208141983,-1.4936185435633098,0.47710050625855427,0.41220769266012863,-0.183333697228893,-1.609653715963112
-2.772779084478593,1.7093068264740217,0.26074272144830246,-0.7141978213225691,0.30800513056999235,-0.5360182295340553
0.4298195118896204,0.9505281774083802,-0.9889347402209656,-1.3867996749956908,-0.386652425993404,0.16783300140732132
0.07584469000115361,-0.6379597257927134,1.4105397429490403,0.31496405116521936,-0.06470973990542195,0.48358569577524985
0.42308241908014604,-0.5387217248538001,1.5210015017328324,0.023233126680491663,-1.2326865674423595,0.21128785852753995
1.0438145803267638,-0.9172602981461017,1.224957031120932,-0.6979905477400843,0.3581279795443139,0.9196550890500397
-0.6243857154112402,-1.1990350180608178,-1.8800048997436727,0.25823859362652213,-1.1655429461504607,-1.9927007992237453
-0.476208147511747,-0.03031894145186676,0.1988420937002222,0.9227368105084016,-0.04472325484228791,-0.6022581973762691
-0.6097286375000834,-0.23988450642149992,0.1034233641254352,1.2225713717843716,0.8825081031488903,-0.5706352810165017
1.6620075213139394,0.6559038623973945,1.0182686317753407,0.07185494742794664,1.1483780975850837,2.5910464838546514
-0.7270407497794411,-0.42971445273474734,-0.46793431248751244,-1.524561500446812,0.9482670434488518,-0.8576613537727993
-0.3840187088128191,-1.7823035627818766,-1.5010988564005463,0.2663422304177644,0.42272935539853435,-1.4534441507550755
-0.7399655319970575,0.19494697657408763,0.16181708187850655,1.9113804990399779,-0.8083451697727715,-1.3823202605716387
-0.8289683184769532,-0.6434434171666724,0.756552708169087,0.20151313608782562,-0.8416944862609209,-0.9525697219183785
-1.0893040958319486,2.3304824501229136,0.3232351289799372,0.28254950400024964,0.4565752999506217,0.6284705962471523
1.2752756194666104,-1.975773906414447,0.004878936682047004,-1.5812869579855093,0.2710826069531328,-0.30128993414408073
-0.37123540530262716,-0.538516830299535,0.0009562061655869509,0.015129489889249406,-0.8442380766645114,-0.7268649599878824
2.056498260440147,0.4106864362902166,-2.729950716674887,-0.7628196420700238,-0.22100017541724534,0.024614972508762926
-0.868854436926551,1.0093295103310322,1.2785756094476015,0.07185494742794664,0.13674443617136478,0.9769537954957622
0.8659545542121104,-0.6685399920686953,-0.29938942523296674,-0.600746906245175,-0.24270643433967717,0.041796300014811855
0.006521602112226774,0.14840270527057522,-0.6929989682790344,0.3554822351214314,0.3216342419134739,-0.17376050348610506
-1.2707002199388755,1.159931773842553,1.594987946837811,1.11722409349822,-0.6086902803157331,-0.4553993161187927
-1.7232362898451303,0.1428204886355004,0.34379138792228575,1.8708623150837658,-1.9499647952129506,-1.9762177147157283
-1.1892535847811323,-0.5625209769462184,2.2889408408348593,1.6358568481377354,-1.3913105448219514,-0.8374922215189305
0.5432806394758625,-0.4812529173252477,-0.3924962063970508,-1.5488724108205396,0.32561679273332783,-0.09311942738956756
0.9463138073765985,-0.5109862678916838,0.7885245124780317,0.09616585780167342,-0.8590583091998741,0.003249540668107443
0.9492800011136239,-0.3272669574841603,-0.2300193757104864,-0.7871305524437513,-1.342807897463324,-0.427442902346824
-1.4502234941988117,-0.8035025595744859,-1.5519919764743715,-1.2895560335007816,-0.3240216686446031,-2.0033852218744532
-4.765584450680551,-1.036624545344807,-0.27232526271536345,-1.200416028797115,1.108216339544598,-2.6331446911779968
-0.9398826848131792,0.6077219405523251,-1.9421329443229973,-1.4678360429081152,0.35688374346316554,-0.5813240900664972
0.6525977512446445,1.884279653085793,0.5646320360677144,1.8789659518750081,-0.34110201758361436,1.5014686543092128
-2.105302905550245,0.6517437966094551,0.6155111928746295,0.36358587191267366,-0.907072856838186,-0.9913141231102496
0.17250449274086732,0.9379677626397144,0.6428416986234633,0.3716895087039166,0.7073707531081194,1.4525212334046087
-0.5600760221558534,-0.4820789322738602,0.4501329157098431,1.8951732254574933,-0.9345346654737484,-0.2214814555977629
-0.20533477751796592,1.1018130565741981,0.21561183269319503,-0.6493687269926297,0.3604720335458443,0.7587925406513124
0.5033104678990552,-1.1237805314856397,0.5462590066159776,1.91948413583122,-0.09092394576937937,-0.34690005545984653
0.05270157239851362,1.3305019510246923,-1.0535288731161518,-0.61695417982766,-1.7262964040596647,-0.713418202196037
0.8159565493168948,0.2639502941448507,-0.06819676682226751,-1.500250590073085,-1.454716371885197,0.26022083204468394
1.705096641705471,0.6326860704874798,-0.7311456486291168,0.03133676347173392,0.6905955917741812,1.21904175171149
